SKU	ProductName	Manufacturer	ProductDescription1	ProductDescription2	SubModelDescription	MainImageURL	ShippingWeight	Caliber	Velocity	Parentage	ParentSKU	MSRP	MAP	InStockDate	InStockQuantity	QBItem	WNet	SmallImageURL	Category	UPC	BuyButtonDisabled
PY-2677	Hatsan 85 Air Rifle Combo, Camo	Hatsan	 Hatsan 85X air rifle Spring-piston Breakbarrel Single-shot Rifled steel barrel 2-stage adjustable Quattro trigger (adj. for trigger-pull weight and travel) 11mm scope grooves in the receiver Fixed TruGlo fiber optic front sight (red, 0.060&quot;) Fully adjustable TruGlo fiber optic rear sight (green, 0.035&quot;) Anti-beartrap mechanism Automatic safety Monte Carlo buttstock Raised right-hand cheekpiece Textured pistol grip and forearm SAS (shock absorber system) that reduces vibration Triopad rubber recoil pad with 3 stock spacers to adjust pull length Camo synthetic stock 7.45 lbs. (gun only) Includes 3-9x32 Optima scope, mount, scope lens covers and hex wrench 		Incl. 3-9x32 scope & mount	http://www.pyramydair.com/images/Hatsan-Model85-Combo-Camo_H-85C177_01.jpg	5.06	0.177	1000.00			200.00	159.95		100	H-85C177	134.83	http://www.pyramydair.com/images/Hatsan-Model85-Combo-Camo_H-85C177_sm01.jpg	AIR RIFLES	817461010055	false
PY-2678-5272	Hatsan 95 Air Rifle Combo, Walnut Stock	Hatsan	 Hatsan 95 air rifle Spring-piston Breakbarrel Single-shot Rifled steel barrel Quattro 2-stage adjustable match trigger (adj. for trigger-pull weight, first stage, second stage & length of travel) 11mm optics dovetail Fixed TruGlo fiber optic front sight (red, 0.060&quot;) Fully adjustable TruGlo fiber optic rear sight (green, 0.035&quot;) Anti-beartrap mechanism Automatic safety Ambidextrous Turkish walnut stock Checkered pistol grip and forearm Rubber recoil pad SAS (shock absorber system) that reduces felt recoil 7.80 lbs. (gun only) Includes 3-9x32 Optima scope, mount, scope lens covers and hex wrench 		Special shock absorber system reduces felt recoil. Incl. 3-9x32 scope & mount.	http://www.pyramydair.com/images/Hatsan-Model95-Combo-Wal_H-95177.jpg	5.31	0.177	1000.00	submodel	PY-2678	190.00	159.99		100	H-95177	136.43	http://www.pyramydair.com/images/Hatsan-Model95-Combo-Wal_H-95177_sm.jpg	AIR RIFLES	817461010079	false
PY-2678-5381	Hatsan 95 Air Rifle Combo, Walnut Stock	Hatsan	 Hatsan 95 air rifle Spring-piston Breakbarrel Single-shot Rifled steel barrel Quattro 2-stage adjustable match trigger (adj. for trigger-pull weight, first stage, second stage & length of travel) 11mm optics dovetail Fixed TruGlo fiber optic front sight (red, 0.060&quot;) Fully adjustable TruGlo fiber optic rear sight (green, 0.035&quot;) Anti-beartrap mechanism Automatic safety Ambidextrous Turkish walnut stock Checkered pistol grip and forearm Rubber recoil pad SAS (shock absorber system) that reduces felt recoil 7.80 lbs. (gun only) Includes 3-9x32 Optima scope, mount, scope lens covers and hex wrench 		Special shock absorber system reduces felt recoil. Incl. 3-9x32 scope & mount.	http://www.pyramydair.com/images/Hatsan-Model95-Combo-Wal_H-95177.jpg	5.31	0.22	800.00	submodel	PY-2678	190.00	159.99	2014-05-12	0	H-9522	136.43	http://www.pyramydair.com/images/Hatsan-Model95-Combo-Wal_H-95177_sm.jpg	AIR RIFLES	817461010062	false
PY-2678-5497	Hatsan 95 Air Rifle Combo, Walnut Stock	Hatsan	 Hatsan 95 air rifle Spring-piston Breakbarrel Single-shot Rifled steel barrel Quattro 2-stage adjustable match trigger (adj. for trigger-pull weight, first stage, second stage & length of travel) 11mm optics dovetail Fixed TruGlo fiber optic front sight (red, 0.060&quot;) Fully adjustable TruGlo fiber optic rear sight (green, 0.035&quot;) Anti-beartrap mechanism Automatic safety Ambidextrous Turkish walnut stock Checkered pistol grip and forearm Rubber recoil pad SAS (shock absorber system) that reduces felt recoil 7.80 lbs. (gun only) Includes 3-9x32 Optima scope, mount, scope lens covers and hex wrench 		Special shock absorber system reduces felt recoil. Incl. 3-9x32 scope & mount.	http://www.pyramydair.com/images/Hatsan-Model95-Combo-Wal_H-95177.jpg	5.31	0.25	650.00	submodel	PY-2678	190.00	159.99		100	H-9525	136.43	http://www.pyramydair.com/images/Hatsan-Model95-Combo-Wal_H-95177_sm.jpg	AIR RIFLES	817461010352	false
PY-2678	Hatsan 95 Air Rifle Combo, Walnut Stock	Hatsan	 Hatsan 95 air rifle Spring-piston Breakbarrel Single-shot Rifled steel barrel Quattro 2-stage adjustable match trigger (adj. for trigger-pull weight, first stage, second stage & length of travel) 11mm optics dovetail Fixed TruGlo fiber optic front sight (red, 0.060&quot;) Fully adjustable TruGlo fiber optic rear sight (green, 0.035&quot;) Anti-beartrap mechanism Automatic safety Ambidextrous Turkish walnut stock Checkered pistol grip and forearm Rubber recoil pad SAS (shock absorber system) that reduces felt recoil 7.80 lbs. (gun only) Includes 3-9x32 Optima scope, mount, scope lens covers and hex wrench 			http://www.pyramydair.com/images/Hatsan-Model95-Combo-Wal_H-95177.jpg	5.31	0.25	650.00	model		190.00	159.99				0.00	http://www.pyramydair.com/images/Hatsan-Model95-Combo-Wal_H-95177_sm.jpg	AIR RIFLES	817461010352	false
PY-2680	Crosman M4-177 Tactical Air Rifle Kit, Tan/Black	Crosman	 Multi-pump pneumatic 3-10 pumps (never exceed 10 pumps) Bolt-action 18-rd BB mag, 5-rd pellet mag 350-rd BB reservoir Aperture rear sight adjustable for windage Post front sight adjustable for elevation Both sights are removable Weaver/Picatinny optics rails above the receiver, below the front sight fitting and on the underside of the forearm Adjustable/telescoping stock (30.5&quot; to 33.75&quot;) Sling loops Manual safety Includes sight adjustment tool, safety glasses, paper targets, pellets and BBs 		3-10 pumps, 18-rd BB mag & 5-rd pellet mag  625 fps/BBs, 600 fps/pellets Gun, targets, glasses & ammo	http://www.pyramydair.com/images/CR-M4-117Tac-Rifle-KT-177BB-Pel-Tan-bkl_CR-M4-177TKT_new.jpg	2.83	0.177	625.00			110.00	79.99		100	CR-M4-177TKT	66.29	http://www.pyramydair.com/images/CR-M4-117Tac-Rifle-KT-177BB-Pel-Tan-bkl_CR-M4-177TKT_sm_new.jpg	AIR RIFLES	028478137264	false
PY-2681	Crosman M4-177 Multi-Pump Air Rifle Kit, Black	Crosman	 Multi-pump pneumatic 3-10 pumps (never exceed 10 pumps) Bolt-action 18-rd BB mag, 5-rd pellet mag 350-rd BB reservoir Aperture rear sight adjustable for windage Post front sight adjustable for elevation Both sights are removable Weaver/Picatinny optics rails above the receiver, below the front sight fitting and on the underside of the forearm Adjustable/telescoping stock (30.5&quot; to 33.75&quot;) Sling loops Manual safety Includes sight adjustment tool, targets, pellets, BBs and safety glasses 		3-10 pumps, 18-rd BB mag & 5-rd pellet mag  625 fps/BBs, 600 fps/pellets  Gun, targets, glasses & ammo	http://www.pyramydair.com/images/CR-M4-117-MultiPumpKit-177BB-PelletBlk_CR-M4-177KT.jpg	2.83	0.177	625.00			110.00	69.99		100	CR-M4-177KT	61.19	http://www.pyramydair.com/images/CR-M4-117-MultiPumpKit-177BB-PelletBlk_CR-M4-177KT_sm.jpg	AIR RIFLES	028478137271	false
PY-2695-5303	Hatsan Torpedo 100X Air Rifle, Walnut	Hatsan	 Hatsan Torpedo 100x air rifle Spring-piston Underlever Single-shot Rifled steel barrel 2-stage adjustable Quattro trigger (adj. for trigger-pull weight and travel) 11mm & Weaver optics rail Fixed TruGlo fiber optic front sight (red, 0.060&quot;) Fully adjustable TruGlo fiber optic rear sight (green, 0.035&quot;) Anti-beartrap mechanism Automatic safety Monte Carlo buttstock Raised right-hand cheekpiece Checkered pistol grip and forearm SAS (shock absorber system) that reduces vibration Rubber recoil pad Turkish walnut stock Includes barrel-clamp bipod 		Hatsan Torpedo 100X underlever with bipod	http://www.pyramydair.com/images/Hatsan-Torpedo-100X-177-cal-UL-walnut_H-100X177.jpg	5.08	0.22	800.00	submodel	PY-2695	300.00	249.99		100	H-100X022	211.09	http://www.pyramydair.com/images/Hatsan-Torpedo-100X-177-cal-UL-walnut_H-100X177_sm.jpg	AIR RIFLES	817461010598	false
PY-2695-5304	Hatsan Torpedo 100X Air Rifle, Walnut	Hatsan	 Hatsan Torpedo 100x air rifle Spring-piston Underlever Single-shot Rifled steel barrel 2-stage adjustable Quattro trigger (adj. for trigger-pull weight and travel) 11mm & Weaver optics rail Fixed TruGlo fiber optic front sight (red, 0.060&quot;) Fully adjustable TruGlo fiber optic rear sight (green, 0.035&quot;) Anti-beartrap mechanism Automatic safety Monte Carlo buttstock Raised right-hand cheekpiece Checkered pistol grip and forearm SAS (shock absorber system) that reduces vibration Rubber recoil pad Turkish walnut stock Includes barrel-clamp bipod 		Hatsan Torpedo 100X underlever with bipod. Magnum power for hunting!	http://www.pyramydair.com/images/Hatsan-Torpedo-100X-177-cal-UL-walnut_H-100X177.jpg	5.08	0.25	650.00	submodel	PY-2695	300.00	249.99		100	H-100X025	211.09	http://www.pyramydair.com/images/Hatsan-Torpedo-100X-177-cal-UL-walnut_H-100X177_sm.jpg	AIR RIFLES	817461010604	false
PY-2695-5305	Hatsan Torpedo 100X Air Rifle, Walnut	Hatsan	 Hatsan Torpedo 100x air rifle Spring-piston Underlever Single-shot Rifled steel barrel 2-stage adjustable Quattro trigger (adj. for trigger-pull weight and travel) 11mm & Weaver optics rail Fixed TruGlo fiber optic front sight (red, 0.060&quot;) Fully adjustable TruGlo fiber optic rear sight (green, 0.035&quot;) Anti-beartrap mechanism Automatic safety Monte Carlo buttstock Raised right-hand cheekpiece Checkered pistol grip and forearm SAS (shock absorber system) that reduces vibration Rubber recoil pad Turkish walnut stock Includes barrel-clamp bipod 		Hatsan Torpedo 100X underlever with bipod	http://www.pyramydair.com/images/Hatsan-Torpedo-100X-177-cal-UL-walnut_H-100X177.jpg	5.08	0.177	1000.00	submodel	PY-2695	300.00	249.99		100	H-100X177	211.09	http://www.pyramydair.com/images/Hatsan-Torpedo-100X-177-cal-UL-walnut_H-100X177_sm.jpg	AIR RIFLES	817461010581	false
PY-2695	Hatsan Torpedo 100X Air Rifle, Walnut	Hatsan	 Hatsan Torpedo 100x air rifle Spring-piston Underlever Single-shot Rifled steel barrel 2-stage adjustable Quattro trigger (adj. for trigger-pull weight and travel) 11mm & Weaver optics rail Fixed TruGlo fiber optic front sight (red, 0.060&quot;) Fully adjustable TruGlo fiber optic rear sight (green, 0.035&quot;) Anti-beartrap mechanism Automatic safety Monte Carlo buttstock Raised right-hand cheekpiece Checkered pistol grip and forearm SAS (shock absorber system) that reduces vibration Rubber recoil pad Turkish walnut stock Includes barrel-clamp bipod 			http://www.pyramydair.com/images/Hatsan-Torpedo-100X-177-cal-UL-walnut_H-100X177.jpg	5.08	0.177	1000.00	model		300.00	249.99				0.00	http://www.pyramydair.com/images/Hatsan-Torpedo-100X-177-cal-UL-walnut_H-100X177_sm.jpg	AIR RIFLES	817461010581	false
PY-2697	Hatsan Torpedo 105XC Air Rifle, Camo	Hatsan	 Hatsan Torpedo 105x air rifle Spring-piston Underlever Single-shot Rifled steel barrel 2-stage adjustable Quattro trigger (adj. for trigger-pull weight and travel) 11mm & Weaver optics rail Fixed TruGlo fiber optic front sight (red, 0.060&quot;) Fully adjustable TruGlo fiber optic rear sight (green, 0.035&quot;) Anti-beartrap mechanism Automatic safety Monte Carlo buttstock Raised right-hand cheekpiece Checkered pistol grip and forearm SAS (shock absorber system) that reduces vibration Rubber recoil pad Synthetic stock Includes barrel-clamp bipod 		Underlever, includes barrel-clamp bipod	http://www.pyramydair.com/images/Hatsan-Torpedo-105XC-Air-Rifle-Camo_H-105XC177_01.jpg	4.81	0.177	1000.00			300.00	219.99		100	H-105XC177	203.99	http://www.pyramydair.com/images/Hatsan-Torpedo-105XC-Air-Rifle-Camo_H-105XC177_sm01.jpg	AIR RIFLES	817461010642	false
PY-2698-5308	Hatsan Torpedo 150 Air Rifle	Hatsan	 Hatsan Torpedo 150 air rifle Spring-piston Underlever Single-shot Rifled steel barrel 2-stage adjustable Quattro trigger (adj. for trigger-pull weight and travel) 11mm & Weaver optics rail Fixed TruGlo fiber optic front sight (red, 0.060&quot;) Fully adjustable TruGlo fiber optic rear sight (green, 0.035&quot;) Anti-beartrap mechanism Automatic safety Monte Carlo buttstock Raised right-hand cheekpiece Textured pistol grip and forearm SAS (shock absorber system) that reduces vibration Triopad rubber recoil pad with 3 stock spacers to adjust pull length Rubber recoil pad Synthetic stock Includes barrel-clamp bipod 		Underlever, includes barrel-clamp bipod	http://www.pyramydair.com/images/H-150177_temp_lg.jpg	5.17	0.22	1000.00	submodel	PY-2698	350.00	279.95		100	H-150022	244.80	http://www.pyramydair.com/images/H-150177_temp_sm.jpg	AIR RIFLES	817461010475	false
PY-2698-5309	Hatsan Torpedo 150 Air Rifle	Hatsan	 Hatsan Torpedo 150 air rifle Spring-piston Underlever Single-shot Rifled steel barrel 2-stage adjustable Quattro trigger (adj. for trigger-pull weight and travel) 11mm & Weaver optics rail Fixed TruGlo fiber optic front sight (red, 0.060&quot;) Fully adjustable TruGlo fiber optic rear sight (green, 0.035&quot;) Anti-beartrap mechanism Automatic safety Monte Carlo buttstock Raised right-hand cheekpiece Textured pistol grip and forearm SAS (shock absorber system) that reduces vibration Triopad rubber recoil pad with 3 stock spacers to adjust pull length Rubber recoil pad Synthetic stock Includes barrel-clamp bipod 		Underlever, includes barrel-clamp bipod	http://www.pyramydair.com/images/H-150177_temp_lg.jpg	5.17	0.25	750.00	submodel	PY-2698	350.00	279.95		100	H-150025	244.80	http://www.pyramydair.com/images/H-150177_temp_sm.jpg	AIR RIFLES	817461010482	false
